Creationtime,Einddatum,Einddatumgepland,Hoofdzaak_id,Zaak_id,Zaaknummer,Omschrijving,Registratiedatum,Startdatum,Toelichting,UiterlijkeEinddatumAfdoening,VerantwoordelijkeOrganisatie,VertrouwelijkheidAanduiding,Zaaktype_id,When,Change
2022-07-13 10:50:00.699,2022-07-13,2022-09-07,,1b572ed8-0ca8-4b5d-8695-f9f26b3be6bf,Z2022-00000067,omschrijving 266,2022-07-13,2022-07-13,toelichting 266,2022-09-07,805307631,Openbaar,4db0da8c-9d06-42b6-806b-43711171b8c9,2025-07-06 11:43:39.031,insert
2022-07-08 10:42:34.307,2022-10-28,2022-09-02,,950eacdc-c47f-47ea-9584-42259f29d3fd,Z2022-00000065,omschrijving 267,2022-07-08,2022-07-08,toelichting 267,2022-09-02,805307631,Openbaar,4db0da8c-9d06-42b6-806b-43711171b8c9,2025-07-06 11:43:39.645,insert
2022-06-29 11:26:03.081,2022-09-20,2022-08-24,,a8f6638b-e4b7-45d4-8ca1-b5b5d60c3186,Z2022-00000061,omschrijving 268,2022-06-29,2022-06-29,toelichting 268,2022-08-24,805307631,Openbaar,e333f13b-d86d-4d37-88b1-a8a8b4ca2a99,2025-07-06 11:43:39.733,insert
2022-08-15 11:48:21.521,2022-08-30,2022-10-10,,b7d4655b-217d-41b7-9063-cc69edf1887a,Z2022-00000072,omschrijving 269,2022-08-15,2022-08-15,toelichting 269,2022-10-10,805307631,Openbaar,5e389044-6111-4264-89e6-eda0fa47d7d5,2025-07-06 11:43:39.854,insert
2022-07-19 12:40:39.285,2022-07-19,2022-07-21,,c2b54d3e-2655-4a8f-8160-04a60fc2af44,Z2022-00000069,omschrijving 270,2022-07-19,2022-07-19,toelichting 270,2022-07-21,805307631,Openbaar,162ad5d6-198b-4161-a625-77494cd7f20e,2025-07-06 11:43:39.866,insert
2022-07-06 11:27:01.415,2022-09-20,2022-08-31,,c66a6c17-15a7-4f51-9e83-d48ca1604292,Z2022-00000064,omschrijving 271,2022-07-06,2022-07-06,toelichting 271,2022-08-31,805307631,Openbaar,4db0da8c-9d06-42b6-806b-43711171b8c9,2025-07-06 11:43:39.867,insert
2022-07-19 12:01:21.682,2022-10-28,2022-09-13,,fc92c631-c3a5-41dd-9d5a-ddeca6cee1e8,Z2022-00000068,omschrijving 272,2022-07-19,2022-07-19,toelichting 272,2022-09-13,805307631,Openbaar,4db0da8c-9d06-42b6-806b-43711171b8c9,2025-07-06 11:43:40.041,insert
2022-09-12 12:10:08.845,2022-10-28,2022-11-07,,b73ddd4f-71bc-41c2-8760-3d4e91adf90d,Z2022-00000083,omschrijving 273,2022-09-12,2022-09-12,toelichting 273,2022-11-07,805307631,Openbaar,941426f1-967b-4b9c-837b-79491fa2920b,2025-07-06 11:43:40.330,insert
2022-09-16 09:31:13.764,2022-09-19,2022-11-11,,cfc12eb2-aa9b-4d64-80d2-d509f22a1ced,Z2022-00000084,omschrijving 274,2022-09-16,2022-09-16,toelichting 274,2022-11-11,805307631,Openbaar,941426f1-967b-4b9c-837b-79491fa2920b,2025-07-06 11:43:40.351,insert
2022-09-12 09:40:24.493,2022-10-28,2022-11-07,,f76519fc-92d4-42d5-8b7e-18a59f0bc61b,Z2022-00000081,omschrijving 275,2022-09-12,2022-09-12,toelichting 275,2022-11-07,805307631,Openbaar,2f4dfe9b-f736-4442-90fc-3aa099fa8d0b,2025-07-06 11:43:40.358,insert
2022-08-30 10:13:14.256,2022-08-30,2022-10-25,,ff1780e5-81e5-4edf-a80a-41f5cd2e9104,Z2022-00000074,omschrijving 276,2022-08-30,2022-08-30,toelichting 276,2022-10-25,805307631,Openbaar,5e389044-6111-4264-89e6-eda0fa47d7d5,2025-07-06 11:43:40.358,insert
2022-09-28 11:46:50.940,2022-12-09,2022-10-26,,762fd1a0-8bc2-4eaa-8fd0-056b015a5dd5,Z2022-00000092,omschrijving 277,2022-09-28,2022-09-28,toelichting 277,2022-10-26,805307631,Openbaar,b6e7b4db-36e9-422a-8a53-6a721c6927a4,2025-07-06 11:43:40.545,insert
2022-09-20 12:54:30.628,2022-10-28,2022-11-15,,58129843-b5da-4253-bcb8-5b963b345a6a,Z2022-00000087,omschrijving 278,2022-09-20,2022-09-20,toelichting 278,2022-11-15,805307631,Openbaar,db7919de-013e-4d61-971d-a5526235914d,2025-07-06 11:43:42.152,insert
2023-01-18 10:22:03.168,2023-09-13,2023-03-15,,6b84e369-b417-438f-b7c1-529bf53a7868,Z2023-00000018,omschrijving 279,2023-01-18,2023-01-18,toelichting 279,2023-03-15,805307631,Openbaar,d294a646-68b0-4992-825f-a0fabcd4a180,2025-07-06 11:43:43.134,insert
2023-02-08 11:24:13.246,2024-04-16,2024-06-09,,d9f5e12e-bfab-4292-998f-fe55d92dbb83,Z2023-00000033,omschrijving 280,2023-02-08,2023-02-06,toelichting 280,2024-06-09,805307631,Openbaar,3a28e9c6-6c1a-4110-9576-104348848b86,2025-07-06 11:43:49.779,insert
2023-02-08 11:53:55.179,2024-08-21,2023-02-27,,798ac68f-f44d-4743-bfc8-bdbc6c51abc8,Z2023-00000034,omschrijving 281,2023-02-08,2023-02-13,toelichting 281,2023-03-13,805307631,Openbaar,50a7ce1a-fe1a-4e21-a717-b8cc774428a0,2025-07-06 11:43:49.825,insert
2023-11-06 10:49:35.960,2024-04-16,2023-11-20,,e4abdf30-d528-4681-a61e-c65eaf6adffc,Z2023-00000166,omschrijving 282,2023-11-06,2023-11-06,toelichting 282,2023-12-04,805307631,Openbaar,77d3f2a1-e92a-4f0a-b735-f470ca2f90ae,2025-07-06 11:43:50.226,insert
2023-11-08 09:12:21.739,,2023-11-06,,6ece4f44-3a45-4308-9d94-8728b8dae9f3,Z2023-00000167,omschrijving 283,2023-11-08,2023-10-09,toelichting 283,2023-11-06,805307631,Openbaar,0b180d00-a0c1-4547-99ae-e5d242f60b3e,2025-07-06 11:43:51.235,insert
2023-11-08 09:13:29.815,2024-04-16,2024-01-02,,a0b4b8e8-0a4a-47bf-a5b5-f89384e1756f,Z2023-00000169,omschrijving 284,2023-11-08,2023-11-07,toelichting 284,2024-01-02,805307631,Openbaar,6707f40c-de2c-47b3-853b-6f1d07236d8a,2025-07-06 11:43:51.236,insert
2023-11-08 09:13:19.650,2024-04-16,2023-12-19,,db639ecc-3cc7-47d4-ab6c-92979c1847ac,Z2023-00000168,omschrijving 285,2023-11-08,2023-11-07,toelichting 285,2023-12-19,805307631,Openbaar,dd12f5de-9acf-472c-810c-4a192db42c81,2025-07-06 11:43:51.236,insert
2023-11-08 09:13:42.302,2024-04-16,2023-12-26,,bae434aa-f0c7-4fe2-8eff-a878db966bbf,Z2023-00000171,omschrijving 286,2023-11-08,2023-10-31,toelichting 286,2023-12-26,805307631,Openbaar,6707f40c-de2c-47b3-853b-6f1d07236d8a,2025-07-06 11:43:51.237,insert
2023-11-08 09:13:38.678,2024-04-16,2023-12-27,,c4d3f081-ad44-4d00-a376-d7d01672cb80,Z2023-00000170,omschrijving 287,2023-11-08,2023-11-01,toelichting 287,2023-12-27,805307631,Openbaar,6707f40c-de2c-47b3-853b-6f1d07236d8a,2025-07-06 11:43:51.237,insert
2023-11-08 09:13:54.900,2024-04-16,2023-12-26,,db6ba564-ca48-409d-9463-f66791a91d3b,Z2023-00000172,omschrijving 288,2023-11-08,2023-10-31,toelichting 288,2023-12-26,805307631,Openbaar,6707f40c-de2c-47b3-853b-6f1d07236d8a,2025-07-06 11:43:51.237,insert
2023-11-08 09:14:11.600,2024-04-16,2023-11-28,,9647cabb-54ec-47ef-84e0-20c51767e02a,Z2023-00000173,omschrijving 289,2023-11-08,2023-10-31,toelichting 289,2023-11-28,805307631,Openbaar,496efcba-188b-49aa-8fff-7cb519da6fa2,2025-07-06 11:43:51.237,insert
2023-11-08 09:14:21.019,2024-04-16,2023-12-18,,2de96d37-b3ee-4287-a8b9-d221d09ccd8e,Z2023-00000174,omschrijving 290,2023-11-08,2023-10-23,toelichting 290,2023-12-18,805307631,Openbaar,6707f40c-de2c-47b3-853b-6f1d07236d8a,2025-07-06 11:43:51.237,insert
2023-11-08 09:14:42.810,2024-04-16,2023-12-11,,2064b001-825d-4d9d-92d5-a1535dd4ddb7,Z2023-00000177,omschrijving 291,2023-11-08,2023-10-16,toelichting 291,2023-12-11,805307631,Openbaar,6707f40c-de2c-47b3-853b-6f1d07236d8a,2025-07-06 11:43:51.237,insert
2023-11-08 09:14:31.515,2024-04-16,2023-12-14,,ac4d8b5f-7b87-49ba-85fa-0ae756787086,Z2023-00000175,omschrijving 292,2023-11-08,2023-10-19,toelichting 292,2023-12-14,805307631,Openbaar,6707f40c-de2c-47b3-853b-6f1d07236d8a,2025-07-06 11:43:51.237,insert
2023-11-08 09:14:35.959,2024-08-21,2023-12-11,,b3571f86-0875-4845-99ba-e57edf258e5a,Z2023-00000176,omschrijving 293,2023-11-08,2023-10-16,toelichting 293,2023-12-11,805307631,Openbaar,6707f40c-de2c-47b3-853b-6f1d07236d8a,2025-07-06 11:43:51.238,insert
2023-11-08 09:15:02.161,,2023-12-01,,c4ac71b1-85a3-40fd-a1f1-4acdd4e0ec66,Z2023-00000180,omschrijving 294,2023-11-08,2023-10-06,toelichting 294,2023-12-01,805307631,Openbaar,6707f40c-de2c-47b3-853b-6f1d07236d8a,2025-07-06 11:43:51.238,insert
2023-11-08 09:14:48.662,,2023-12-04,,147f230b-f0d9-4384-9aee-aec396afb1ed,Z2023-00000178,omschrijving 295,2023-11-08,2023-10-09,toelichting 295,2023-12-04,805307631,Openbaar,6707f40c-de2c-47b3-853b-6f1d07236d8a,2025-07-06 11:43:51.238,insert
2023-11-08 09:14:57.303,,2023-12-01,,288291e9-c3f0-46dd-b880-83fcfcb25828,Z2023-00000179,omschrijving 296,2023-11-08,2023-10-06,toelichting 296,2023-12-01,805307631,Openbaar,6707f40c-de2c-47b3-853b-6f1d07236d8a,2025-07-06 11:43:51.239,insert
2023-11-08 09:15:17.947,,2023-12-01,,2d503414-99a5-4b18-ad93-8c4dc21257b6,Z2023-00000181,omschrijving 297,2023-11-08,2023-10-06,toelichting 297,2023-12-01,805307631,Openbaar,6707f40c-de2c-47b3-853b-6f1d07236d8a,2025-07-06 11:43:51.239,insert
2023-11-08 09:15:36.856,,2023-11-29,,3c59afd2-0c92-4cd4-becb-60e91c2f3e24,Z2023-00000184,omschrijving 298,2023-11-08,2023-10-04,toelichting 298,2023-11-29,805307631,Openbaar,6707f40c-de2c-47b3-853b-6f1d07236d8a,2025-07-06 11:43:51.239,insert
2023-11-08 09:15:29.260,,2023-12-01,,520b2f31-8a35-4669-941c-ed71c6d5d267,Z2023-00000182,omschrijving 299,2023-11-08,2023-10-06,toelichting 299,2023-12-01,805307631,Openbaar,6707f40c-de2c-47b3-853b-6f1d07236d8a,2025-07-06 11:43:51.239,insert
2023-11-08 09:15:45.858,,2023-10-30,,d63440b0-99f1-4d4e-a80a-fc04d8db5d24,Z2023-00000185,omschrijving 300,2023-11-08,2023-10-02,toelichting 300,2023-10-30,805307631,Openbaar,0b180d00-a0c1-4547-99ae-e5d242f60b3e,2025-07-06 11:43:51.239,insert
2023-11-08 09:15:30.709,,2023-11-06,,f92da195-e3c3-4224-92c4-b28937a311d1,Z2023-00000183,omschrijving 301,2023-11-08,2023-10-09,toelichting 301,2023-11-06,805307631,Openbaar,496efcba-188b-49aa-8fff-7cb519da6fa2,2025-07-06 11:43:51.239,insert
2022-10-18 09:12:22.137,2022-10-31,2022-11-01,,32eff2cf-fb86-4d8e-a8d3-8421189b9bc1,Z2022-00000096,omschrijving 302,2022-10-18,2022-10-18,toelichting 302,2022-11-15,805307631,Openbaar,80e458e0-92c9-42e0-8d08-ea2118aad44a,2025-07-06 11:43:51.299,insert
2022-10-31 11:29:40.676,2023-02-01,2022-12-26,,0f4b64db-61dd-4edc-a23e-e3eaa6831b0b,Z2022-00000108,omschrijving 303,2022-10-31,2022-10-31,toelichting 303,2022-12-26,805307631,Openbaar,0fcf3834-1270-41ce-89e5-bb69665ddec0,2025-07-06 11:43:51.356,insert
2022-03-15 11:05:37.250,2022-05-02,2022-05-10,,0e9cbf95-970b-41f8-a807-190f19472fb6,Z2022-00000022,omschrijving 304,2022-03-15,2022-03-15,toelichting 304,2022-05-10,805307631,Openbaar,881d753a-5f37-4731-bd5d-ab270d407120,2025-07-06 11:43:51.358,insert
2023-01-11 09:42:39.070,2023-09-13,2023-02-08,,7781be6e-a50b-4072-90d5-b9e4f453412c,Z2023-00000010,omschrijving 305,2023-01-11,2023-01-11,toelichting 305,2023-04-05,805307631,Zaakvertrouwelijk,7b248912-6ae6-47eb-acae-e9753b43d04f,2025-07-06 11:43:51.670,insert
2023-01-11 11:50:10.925,2023-05-04,2023-02-08,,a35f27c1-d2de-4f3c-93fa-5f13bc663c2c,Z2023-00000012,omschrijving 306,2023-01-11,2023-01-11,toelichting 306,2023-02-08,805307631,Openbaar,26705253-e075-4c66-8a87-ae15689d620a,2025-07-06 11:43:52.068,insert
2022-03-22 08:35:44.212,2022-05-02,2022-04-19,,bf461174-01b8-4454-9521-e78e0f8b247d,Z2022-00000037,omschrijving 307,2022-03-22,2022-03-22,toelichting 307,2022-04-19,805307631,Openbaar,d033cc69-2a14-49aa-b93d-d3556bcbc230,2025-07-06 11:43:52.129,insert
2022-03-22 08:35:52.140,2022-05-02,2022-04-19,,8d20e1d7-1812-4e7a-94da-40f082d37a41,Z2022-00000038,omschrijving 308,2022-03-22,2022-03-22,toelichting 308,2022-04-19,805307631,Openbaar,d033cc69-2a14-49aa-b93d-d3556bcbc230,2025-07-06 11:43:52.130,insert
2022-03-22 08:35:53.201,2022-05-02,2022-05-17,,89c6f0a9-247a-442e-997d-07486a87c2c9,Z2022-00000039,omschrijving 309,2022-03-22,2022-03-22,toelichting 309,2022-05-17,805307631,Openbaar,881d753a-5f37-4731-bd5d-ab270d407120,2025-07-06 11:43:52.130,insert
2023-01-11 12:10:46.453,2023-08-15,2023-01-25,,84845370-a8e1-4448-b6f1-78ecdc775c35,Z2023-00000013,omschrijving 310,2023-01-11,2023-01-11,toelichting 310,2023-02-08,805307631,Openbaar,50a7ce1a-fe1a-4e21-a717-b8cc774428a0,2025-07-06 11:43:52.135,insert
2023-03-06 10:40:31.245,2023-11-01,2023-08-21,,ee84e44e-63a4-4be7-83f1-01c849d7a445,Z2023-00000042,omschrijving 311,2023-03-06,2023-03-06,toelichting 311,2023-08-21,805307631,Beperkt openbaar,ff6733dc-0273-47e2-9320-c5a4e5b1f968,2025-07-06 11:43:53.358,insert
2023-03-06 10:48:24.688,2023-11-01,2023-08-21,,40ca0b32-5408-4abe-a36b-b96d10e6d0d2,Z2023-00000043,omschrijving 312,2023-03-06,2023-03-06,toelichting 312,2023-08-21,805307631,Beperkt openbaar,ff6733dc-0273-47e2-9320-c5a4e5b1f968,2025-07-06 11:43:53.431,insert
2023-07-10 10:18:06.643,2023-11-01,2023-12-25,,375e56fe-5f59-4fb0-bf0d-ce1b1544b61c,Z2023-00000095,omschrijving 313,2023-07-10,2023-07-10,toelichting 313,2023-12-25,805307631,Openbaar,98734b90-4662-4042-bb5f-e51b26cc9830,2025-07-06 11:43:53.536,insert
2023-09-18 09:24:19.929,2025-05-28,2024-12-07,,39f6c8df-ab27-4606-bce4-c684b00ee74d,Z2023-00000148,omschrijving 314,2023-09-18,2023-09-18,toelichting 314,2024-12-07,805307631,Openbaar,3acd585e-d138-4bce-9ff0-e18505a4d80f,2025-07-06 11:43:58.467,insert
2024-03-07 11:00:51.201,,2024-03-08,,30462a07-c091-4580-b323-72ad1870e185,Z2024-00000024,omschrijving 315,2024-03-07,2024-03-07,toelichting 315,2024-03-08,805307631,Openbaar,c072ad69-04f6-4942-9cb0-c547c795fd2e,2025-07-06 11:43:58.467,insert
2022-03-17 11:34:26.354,2022-05-02,2022-03-31,,0ef13c9d-9e55-4e2c-bfc4-85875eb5a5b9,Z2022-00000035,omschrijving 316,2022-03-17,2022-03-17,toelichting 316,2022-04-14,805307631,Openbaar,e1dd462d-1e6b-4274-9291-34519219b5ee,2025-07-06 11:43:59.363,insert
2022-11-08 13:33:47.558,2022-11-14,2023-01-03,,2195344e-7a75-4e77-a476-4314be1e5610,Z2022-00000122,omschrijving 317,2022-11-08,2022-11-08,toelichting 317,2023-01-03,805307631,Openbaar,0fcf3834-1270-41ce-89e5-bb69665ddec0,2025-07-06 11:44:00.334,insert
2024-01-04 09:30:47.990,2024-08-21,2024-01-18,,78a35cd7-1874-47f5-82d0-f2739f582c30,Z2024-00000001,omschrijving 318,2024-01-04,2024-01-04,toelichting 318,2024-02-01,805307631,Openbaar,ddeff85c-a0ea-48b1-9f7d-4d69ff2f9f40,2025-07-06 11:44:00.448,insert
2023-01-31 12:45:23.504,2023-01-31,2023-02-14,,6225bbda-23e4-4ed8-ac97-3a53c1d7600c,Z2023-00000027,omschrijving 319,2023-01-31,2023-01-31,toelichting 319,2023-02-28,805307631,Openbaar,50a7ce1a-fe1a-4e21-a717-b8cc774428a0,2025-07-06 11:44:01.051,insert
2022-03-15 11:06:28.486,2022-05-02,2022-05-10,,043fbbc9-07c6-414b-9997-77dc39685930,Z2022-00000025,omschrijving 320,2022-03-15,2022-03-15,toelichting 320,2022-05-10,805307631,Openbaar,881d753a-5f37-4731-bd5d-ab270d407120,2025-07-06 11:44:02.064,insert
2022-03-15 11:20:30.703,2022-09-19,2024-12-08,,532ac461-6fa7-470a-93be-e87bc42cb4d6,Z2022-00000026,omschrijving 321,2022-03-15,2022-03-15,toelichting 321,2024-12-08,805307631,Openbaar,1859ba52-8626-4649-8ee4-e284d97b02e3,2025-07-06 11:44:02.132,insert
2023-01-31 09:07:43.207,2023-01-31,2023-02-28,,4481d0c0-0a27-4d33-bc91-77863d782d1c,Z2023-00000023,omschrijving 322,2023-01-31,2023-01-31,toelichting 322,2023-02-28,805307631,Openbaar,26705253-e075-4c66-8a87-ae15689d620a,2025-07-06 11:44:02.440,insert
2023-01-31 10:38:53.021,2024-04-16,2023-02-22,,dd8b3edb-1376-4996-8c6e-585c187872de,Z2023-00000025,omschrijving 323,2023-01-31,2023-02-08,toelichting 323,2023-03-08,805307631,Openbaar,50a7ce1a-fe1a-4e21-a717-b8cc774428a0,2025-07-06 11:44:02.837,insert
2023-01-31 10:38:54.927,2024-08-21,2023-02-22,,9b45b0ab-7c19-468a-8807-6aba3a448917,Z2023-00000026,omschrijving 324,2023-01-31,2023-02-08,toelichting 324,2023-03-08,805307631,Openbaar,50a7ce1a-fe1a-4e21-a717-b8cc774428a0,2025-07-06 11:44:03.425,insert
2023-01-31 09:42:44.236,2023-01-31,2023-02-14,,b40340b0-1e11-40c6-a58f-8b4545a5ede8,Z2023-00000024,omschrijving 325,2023-01-31,2023-01-31,toelichting 325,2023-02-28,805307631,Openbaar,50a7ce1a-fe1a-4e21-a717-b8cc774428a0,2025-07-06 11:44:04.825,insert
2022-03-15 12:25:04.770,2022-05-02,2022-05-10,,71c405fd-b3fb-4b02-b927-7a2ebe0889fa,Z2022-00000028,omschrijving 326,2022-03-15,2022-03-15,toelichting 326,2022-05-10,805307631,Openbaar,881d753a-5f37-4731-bd5d-ab270d407120,2025-07-06 11:44:05.245,insert
2022-03-15 13:04:28.519,2022-06-24,2022-04-12,,6d1930c1-9c59-4abf-adaf-847679cc4f59,Z2022-00000032,omschrijving 327,2022-03-15,2022-03-15,toelichting 327,2022-04-12,805307631,Openbaar,aeb256b5-8a44-4302-bcee-2bca7cd57031,2025-07-06 11:44:05.422,insert
2022-03-15 13:04:12.804,2022-06-24,2022-04-12,,8020fc3f-7e3d-4deb-ab2e-71b55492573a,Z2022-00000029,omschrijving 328,2022-03-15,2022-03-15,toelichting 328,2022-04-12,805307631,Openbaar,d033cc69-2a14-49aa-b93d-d3556bcbc230,2025-07-06 11:44:05.422,insert
2023-06-21 10:53:31.343,2024-11-20,2023-07-05,,f9ddb174-7058-4c42-970b-2915d61689cc,Z2023-00000088,omschrijving 329,2023-06-21,2023-06-21,toelichting 329,2026-03-16,805307631,Openbaar,1532f17e-9d0e-4941-9163-5358bdcd1f7c,2025-07-06 11:44:05.424,insert
2022-03-15 13:04:30.056,2022-06-24,2022-04-12,,289583b7-8b16-4cea-83cc-910975671e20,Z2022-00000033,omschrijving 330,2022-03-15,2022-03-15,toelichting 330,2022-04-12,805307631,Openbaar,733172c2-004e-439a-95b6-5aa0eb5fe1f9,2025-07-06 11:44:05.427,insert
2024-01-22 09:28:11.916,2024-08-21,2024-03-18,,07c84ab9-265b-4c85-95dd-2f04de0e65bf,Z2024-00000002,omschrijving 331,2024-01-22,2024-01-22,toelichting 331,2024-04-29,805307631,Openbaar,02feced3-2eaf-4d7f-9ec9-ce78b0963d45,2025-07-06 11:44:05.884,insert
2024-01-22 09:39:06.852,2024-08-21,2024-03-18,,9830ca00-a5d1-4946-9be7-0b00388c9c49,Z2024-00000003,omschrijving 332,2024-01-22,2024-01-22,toelichting 332,2024-04-29,805307631,Openbaar,02feced3-2eaf-4d7f-9ec9-ce78b0963d45,2025-07-06 11:44:05.885,insert
2024-01-24 11:33:43.389,,2024-07-24,,7060a348-2f58-48f5-8bfb-3f4f330383e6,Z2024-00000004,omschrijving 333,2024-01-24,2024-01-24,toelichting 333,2024-07-24,805307631,Openbaar,02feced3-2eaf-4d7f-9ec9-ce78b0963d45,2025-07-06 11:44:06.292,insert
2022-03-29 11:07:21.053,2022-06-24,2022-04-26,,7fb492ac-89d9-45cb-93ca-4379c7e39327,Z2022-00000043,omschrijving 334,2022-03-29,2022-03-29,toelichting 334,2022-04-26,805307631,Openbaar,8420d79c-d60a-433a-a002-93ed38187458,2025-07-06 11:44:08.773,insert
2022-11-29 11:22:41.432,2022-12-09,2022-12-13,,4820054a-e622-42d0-88eb-0522252a47ea,Z2022-00000128,omschrijving 335,2022-11-29,2022-11-29,toelichting 335,2022-12-27,805307631,Openbaar,50a7ce1a-fe1a-4e21-a717-b8cc774428a0,2025-07-06 11:44:08.875,insert
2022-11-07 13:18:39.516,2023-01-09,2023-01-02,,cf661da6-152c-491f-ae73-dc887d59ce00,Z2022-00000120,omschrijving 336,2022-11-07,2022-11-07,toelichting 336,2023-01-02,805307631,Openbaar,0fcf3834-1270-41ce-89e5-bb69665ddec0,2025-07-06 11:44:08.876,insert
2022-11-29 13:28:35.201,2023-01-16,2023-01-24,,ff289f8d-5cf1-4832-9929-dcf58937c59d,Z2022-00000129,omschrijving 337,2022-11-29,2022-11-29,toelichting 337,2023-01-24,805307631,Openbaar,49d0e580-2902-4afe-a747-5d8889632b93,2025-07-06 11:44:09.027,insert
2022-08-30 11:47:13.961,2022-08-30,2022-10-25,,dee1dc57-22f8-4024-be08-561fa9f540f4,Z2022-00000076,omschrijving 338,2022-08-30,2022-08-30,toelichting 338,2022-10-25,805307631,Openbaar,5e389044-6111-4264-89e6-eda0fa47d7d5,2025-07-06 11:44:09.030,insert
2022-08-30 12:03:12.940,2022-08-30,2022-10-25,,4d2b07c8-c523-440a-958b-c62f02fdba03,Z2022-00000077,omschrijving 339,2022-08-30,2022-08-30,toelichting 339,2022-10-25,805307631,Openbaar,5e389044-6111-4264-89e6-eda0fa47d7d5,2025-07-06 11:44:09.161,insert
2022-11-30 11:40:17.614,2022-12-09,2022-12-14,,519832f0-ca0b-42ef-b8db-b0857d0e9e3f,Z2022-00000131,omschrijving 340,2022-11-30,2022-11-30,toelichting 340,2022-12-28,805307631,Openbaar,50a7ce1a-fe1a-4e21-a717-b8cc774428a0,2025-07-06 11:44:09.526,insert
2022-11-30 13:06:25.726,2022-12-09,2022-12-14,,15bf3e3c-b42e-40b5-b460-f7e7b0101068,Z2022-00000133,omschrijving 341,2022-11-30,2022-11-30,toelichting 341,2022-12-28,805307631,Openbaar,50a7ce1a-fe1a-4e21-a717-b8cc774428a0,2025-07-06 11:44:09.967,insert
2022-11-07 11:48:37.340,2022-11-07,2022-11-21,,062bdee2-05b0-4a5e-b62c-1a218cedfe6f,Z2022-00000117,omschrijving 342,2022-11-07,2022-11-07,toelichting 342,2022-12-05,805307631,Openbaar,7ad7f3b1-cba4-4d89-8e2d-ae92d16f34dc,2025-07-06 11:44:10.866,insert
2022-12-01 10:34:53.538,2022-12-09,2022-12-15,,8a8a0ba4-9698-459b-91b8-fca31aaa4660,Z2022-00000134,omschrijving 343,2022-12-01,2022-12-01,toelichting 343,2022-12-29,805307631,Openbaar,50a7ce1a-fe1a-4e21-a717-b8cc774428a0,2025-07-06 11:44:10.870,insert
2022-12-01 11:32:39.457,2022-12-05,2022-12-15,,db32efc6-597d-4c7f-ab96-e94b7f41dc47,Z2022-00000135,omschrijving 344,2022-12-01,2022-12-01,toelichting 344,2022-12-29,805307631,Openbaar,50a7ce1a-fe1a-4e21-a717-b8cc774428a0,2025-07-06 11:44:10.988,insert
2022-11-14 09:22:14.411,2023-08-15,2023-04-05,,9b38c026-9528-4d1c-a916-62028020150c,Z2022-00000125,omschrijving 345,2022-11-14,2022-11-14,toelichting 345,2023-04-05,805307631,Openbaar,941426f1-967b-4b9c-837b-79491fa2920b,2025-07-06 11:44:11.284,insert
2022-12-05 11:07:03.993,2022-12-09,2022-12-19,,5b26bf31-3a6d-4812-9b9f-da1bc570cd52,Z2022-00000136,omschrijving 346,2022-12-05,2022-12-05,toelichting 346,2023-01-02,805307631,Openbaar,50a7ce1a-fe1a-4e21-a717-b8cc774428a0,2025-07-06 11:44:11.573,insert
2022-12-05 11:27:29.417,2022-12-09,2022-12-19,,61b1495f-042d-4736-80d5-75f7461b68c5,Z2022-00000137,omschrijving 347,2022-12-05,2022-12-05,toelichting 347,2023-01-02,805307631,Openbaar,50a7ce1a-fe1a-4e21-a717-b8cc774428a0,2025-07-06 11:44:11.575,insert
2022-12-05 11:36:49.368,2022-12-09,2022-12-19,,f4e7cfd9-d493-4b7d-ae2d-05825e39bd40,Z2022-00000138,omschrijving 348,2022-12-05,2022-12-05,toelichting 348,2023-01-02,805307631,Openbaar,50a7ce1a-fe1a-4e21-a717-b8cc774428a0,2025-07-06 11:44:11.577,insert
2021-10-07 09:33:06.530,2022-03-07,2021-12-02,,53372051-37f0-49dd-938a-b0f4f6df5929,Z2021-00000006,omschrijving 349,2021-10-07,2021-10-07,toelichting 349,2021-12-02,805307631,Openbaar,6baecefe-4bc6-4daa-bea3-bbab83bee9eb,2025-07-06 11:44:11.658,insert
2021-12-10 13:43:47.927,2022-03-07,2022-02-04,,adf43a41-0927-46ce-b912-fc94e82a3308,Z2021-00000012,omschrijving 350,2021-12-10,2021-12-10,toelichting 350,2022-02-04,805307631,Openbaar,6baecefe-4bc6-4daa-bea3-bbab83bee9eb,2025-07-06 11:44:11.784,insert
2021-12-15 11:10:02.391,2021-12-15,2022-02-09,,094ef66b-544f-4564-a2c3-f7739fcec66e,Z2021-00000015,omschrijving 351,2021-12-15,2021-12-15,toelichting 351,2022-02-09,805307631,Openbaar,6baecefe-4bc6-4daa-bea3-bbab83bee9eb,2025-07-06 11:44:11.785,insert
2021-10-05 08:54:59.008,2022-03-07,2021-11-30,,7803da6b-d338-4042-a4bc-708f91181dea,Z2021-00000004,omschrijving 352,2021-10-05,2021-10-05,toelichting 352,2021-11-30,805307631,Openbaar,6baecefe-4bc6-4daa-bea3-bbab83bee9eb,2025-07-06 11:44:11.786,insert
2021-10-07 09:16:59.001,2022-03-07,2021-12-02,,a7b832e5-7185-484f-bb98-ef95017f021e,Z2021-00000005,omschrijving 353,2021-10-07,2021-10-07,toelichting 353,2021-12-02,805307631,Openbaar,6baecefe-4bc6-4daa-bea3-bbab83bee9eb,2025-07-06 11:44:11.786,insert
